* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 12, 2025 9:35:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
266.473412, 82.311
266.809869, 82.308
267.146325, 82.305
267.482781, 82.301
267.819238, 82.298
268.155694, 82.295
268.492150, 82.291
268.828607, 82.288
269.165063, 82.284
269.501519, 82.281
269.837976, 82.277
270.174432, 82.274
270.510888, 82.270
270.847345, 82.267
271.183801, 82.263
271.520257, 82.260
271.856714, 82.256
272.193170, 82.252
272.529626, 82.249
272.866083, 82.245
273.202539, 82.241
273.538995, 82.237
273.875452, 82.234
274.211908, 82.230
274.548364, 82.226
274.884821, 82.222
275.221277, 82.218
275.557733, 82.214
275.894190, 82.210
276.230646, 82.206
276.567102, 82.202
276.903559, 82.198
277.240015, 82.194
277.576471, 82.190
277.912928, 82.186
278.249384, 82.182
278.585840, 82.178
278.922297, 82.174
279.258753, 82.169
279.595209, 82.165
279.931666, 82.161
280.268122, 82.157
280.604578, 82.152
280.941035, 82.148
281.277491, 82.144
281.613947, 82.139
281.950404, 82.135
282.286860, 82.130
282.623316, 82.126
282.959773, 82.122
283.296229, 82.117
283.632685, 82.113
283.969142, 82.108
284.305598, 82.104
284.642054, 82.099
284.978510, 82.095
285.314967, 82.090
285.651423, 82.085
285.987879, 82.081
286.324336, 82.076
286.660792, 82.072
286.997248, 82.067
287.333705, 82.062
287.670161, 82.058
288.006617, 82.053
288.343074, 82.048
288.679530, 82.043
289.015986, 82.039
289.352443, 82.034
289.688899, 82.029
290.025355, 82.024
290.361812, 82.019
290.698268, 82.015
291.034724, 82.010
291.371181, 82.005
291.707637, 82.000
292.044093, 81.995
292.380550, 81.990
292.717006, 81.985
293.053462, 81.980
293.389919, 81.975
293.726375, 81.970
294.062831, 81.965
294.399288, 81.960
294.735744, 81.955
295.072200, 81.950
295.408657, 81.945
295.745113, 81.940
296.081569, 81.935
296.418026, 81.930
296.754482, 81.925
297.090938, 81.920
297.427395, 81.915
297.763851, 81.909
298.100307, 81.904
298.436764, 81.899
298.773220, 81.894
299.109676, 81.889
299.446133, 81.883
299.782589, 81.878
300.119045, 81.873
300.455502, 81.868
300.791958, 81.862
301.128414, 81.857
301.464871, 81.852
301.801327, 81.847
302.137783, 81.841
302.474240, 81.836
302.810696, 81.831
303.147152, 81.825
303.483609, 81.820
303.820065, 81.814
304.156521, 81.809
304.492978, 81.804
304.829434, 81.798
305.165890, 81.793
305.502347, 81.787
305.838803, 81.782
306.175259, 81.776
306.511716, 81.771
306.848172, 81.765
307.184628, 81.760
307.521085, 81.754
307.857541, 81.749
308.193997, 81.743
308.530454, 81.737
308.866910, 81.732
309.203366, 81.726
309.539822, 81.721
309.876279, 81.715
310.212735, 81.709
310.549191, 81.704
310.885648, 81.698
311.222104, 81.692
311.558560, 81.687
311.895017, 81.681
312.231473, 81.675
312.567929, 81.669
312.904386, 81.664
313.240842, 81.658
313.577298, 81.652
313.913755, 81.646
314.250211, 81.640
314.586667, 81.635
314.923124, 81.629
315.259580, 81.623
315.596036, 81.617
315.932493, 81.611
316.268949, 81.606
316.605405, 81.600
316.941862, 81.594
317.278318, 81.588
317.614774, 81.582
317.951231, 81.576
318.287687, 81.570
318.624143, 81.564
318.960600, 81.559
319.297056, 81.553
319.633512, 81.547
319.969969, 81.541
320.306425, 81.535
320.642881, 81.529
320.979338, 81.523
321.315794, 81.517
321.652250, 81.511
321.988707, 81.505
322.325163, 81.500
322.661619, 81.494
322.998076, 81.488
323.334532, 81.482
323.670988, 81.476
324.007445, 81.470
324.343901, 81.464
324.680357, 81.458
325.016814, 81.452
325.353270, 81.446
325.689726, 81.440
326.026183, 81.434
326.362639, 81.429
326.699095, 81.423
327.035552, 81.417
327.372008, 81.411
