* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 27, Right 28, Right 29, Right 30, Right 31
* Dated: Jan 13, 2025 12:29:33 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 27, Right 28, Right 29, Right 30, Right 31
* Measurement: Left Ear 15 AVG
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
364.013672, 80.251
364.379883, 80.238
364.746094, 80.223
365.112305, 80.209
365.478516, 80.195
365.844727, 80.181
366.210938, 80.166
366.577148, 80.152
366.943359, 80.137
367.309570, 80.122
367.675781, 80.108
368.041992, 80.093
368.408203, 80.078
368.774414, 80.063
369.140625, 80.048
369.506836, 80.034
369.873047, 80.019
370.239258, 80.004
370.605469, 79.989
370.971680, 79.975
371.337891, 79.960
371.704102, 79.945
372.070312, 79.931
372.436523, 79.916
372.802734, 79.902
373.168945, 79.887
373.535156, 79.873
373.901367, 79.859
374.267578, 79.845
374.633789, 79.831
375.000000, 79.817
375.366211, 79.803
375.732422, 79.790
376.098633, 79.776
376.464844, 79.763
376.831055, 79.750
377.197266, 79.737
377.563477, 79.724
377.929688, 79.711
378.295898, 79.698
378.662109, 79.686
379.028320, 79.673
379.394531, 79.661
379.760742, 79.649
380.126953, 79.637
380.493164, 79.625
380.859375, 79.613
381.225586, 79.602
381.591797, 79.590
381.958008, 79.579
382.324219, 79.568
382.690430, 79.557
383.056641, 79.546
383.422852, 79.536
383.789062, 79.525
384.155273, 79.515
384.521484, 79.505
384.887695, 79.495
385.253906, 79.485
385.620117, 79.475
385.986328, 79.465
386.352539, 79.456
386.718750, 79.446
387.084961, 79.437
387.451172, 79.428
387.817383, 79.419
388.183594, 79.410
388.549805, 79.401
388.916016, 79.392
389.282227, 79.384
389.648438, 79.375
390.014648, 79.367
390.380859, 79.359
390.747070, 79.351
391.113281, 79.342
391.479492, 79.334
391.845703, 79.327
392.211914, 79.319
392.578125, 79.311
392.944336, 79.303
393.310547, 79.296
393.676758, 79.288
394.042969, 79.281
394.409180, 79.273
394.775391, 79.266
395.141602, 79.259
395.507812, 79.252
395.874023, 79.245
396.240234, 79.238
396.606445, 79.231
396.972656, 79.224
397.338867, 79.217
397.705078, 79.210
398.071289, 79.203
398.437500, 79.197
398.803711, 79.190
399.169922, 79.183
399.536133, 79.177
399.902344, 79.170
400.268555, 79.163
400.634766, 79.157
401.000977, 79.150
401.367188, 79.144
401.733398, 79.138
402.099609, 79.131
402.465820, 79.125
402.832031, 79.118
403.198242, 79.112
403.564453, 79.106
403.930664, 79.100
404.296875, 79.093
404.663086, 79.087
405.029297, 79.081
405.395508, 79.075
405.761719, 79.068
406.127930, 79.062
406.494141, 79.056
406.860352, 79.050
407.226562, 79.044
407.592773, 79.038
407.958984, 79.032
408.325195, 79.025
408.691406, 79.019
409.057617, 79.013
409.423828, 79.007
409.790039, 79.001
410.156250, 78.995
410.522461, 78.989
410.888672, 78.983
411.254883, 78.976
411.621094, 78.970
411.987305, 78.964
412.353516, 78.958
412.719727, 78.952
413.085938, 78.946
413.452148, 78.940
413.818359, 78.933
414.184570, 78.927
414.550781, 78.921
414.916992, 78.915
415.283203, 78.909
415.649414, 78.902
416.015625, 78.896
416.381836, 78.890
416.748047, 78.884
417.114258, 78.877
417.480469, 78.871
417.846680, 78.865
418.212891, 78.858
418.579102, 78.852
418.945312, 78.846
419.311523, 78.839
419.677734, 78.833
420.043945, 78.826
420.410156, 78.820
420.776367, 78.814
421.142578, 78.807
421.508789, 78.801
421.875000, 78.794
422.241211, 78.788
422.607422, 78.781
422.973633, 78.775
423.339844, 78.768
423.706055, 78.762
424.072266, 78.755
424.438477, 78.749
424.804688, 78.742
425.170898, 78.736
425.537109, 78.729
425.903320, 78.723
426.269531, 78.716
426.635742, 78.710
427.001953, 78.703
427.368164, 78.697
427.734375, 78.690
428.100586, 78.684
428.466797, 78.677
428.833008, 78.671
429.199219, 78.665
429.565430, 78.658
429.931641, 78.652
430.297852, 78.645
430.664062, 78.639
431.030273, 78.633
431.396484, 78.626
431.762695, 78.620
432.128906, 78.614
432.495117, 78.608
432.861328, 78.601
433.227539, 78.595
433.593750, 78.589
433.959961, 78.583
434.326172, 78.577
434.692383, 78.571
435.058594, 78.565
435.424805, 78.559
435.791016, 78.553
436.157227, 78.547
436.523438, 78.541
436.889648, 78.535
437.255859, 78.529
437.622070, 78.524
437.988281, 78.518
438.354492, 78.512
438.720703, 78.507
439.086914, 78.501
439.453125, 78.496
439.819336, 78.490
440.185547, 78.485
440.551758, 78.479
440.917969, 78.474
441.284180, 78.469
441.650391, 78.463
442.016602, 78.458
442.382812, 78.453
442.749023, 78.448
443.115234, 78.443
443.481445, 78.438
443.847656, 78.433
444.213867, 78.428
444.580078, 78.423
444.946289, 78.418
445.312500, 78.413
445.678711, 78.409
446.044922, 78.404
446.411133, 78.399
446.777344, 78.395
447.143555, 78.390
447.509766, 78.386
447.875977, 78.382
448.242188, 78.377
448.608398, 78.373
448.974609, 78.369
449.340820, 78.365
449.707031, 78.360
450.073242, 78.356
450.439453, 78.352
450.805664, 78.348
451.171875, 78.344
451.538086, 78.341
451.904297, 78.337
452.270508, 78.333
452.636719, 78.329
453.002930, 78.326
453.369141, 78.322
453.735352, 78.318
454.101562, 78.315
454.467773, 78.311
454.833984, 78.308
455.200195, 78.305
455.566406, 78.301
455.932617, 78.298
456.298828, 78.295
456.665039, 78.292
457.031250, 78.289
457.397461, 78.286
457.763672, 78.283
458.129883, 78.280
458.496094, 78.277
458.862305, 78.274
459.228516, 78.271
459.594727, 78.268
